date,time,code,open,high,low,close,volume,amount,adjustflag
2017-03-23,20170323103000000,sh.600000,9.8504942000,9.9253080800,9.8442597100,9.9128391000,8949100,142077374.0000,2
2017-03-23,20170323113000000,sh.600000,9.9128391000,9.9253080800,9.8941356300,9.9066046100,3763200,59850402.0000,2
2017-03-23,20170323140000000,sh.600000,9.9003701200,9.9066046100,9.8442597100,9.8629631800,4377600,69331976.0000,2
2017-03-23,20170323150000000,sh.600000,9.8629631800,9.9066046100,9.8629631800,9.9003701200,5133600,81376226.0000,2
2017-03-24,20170324103000000,sh.600000,9.8816666500,9.9377770600,9.8691976700,9.9128391000,3607500,57325260.0000,2
2017-03-24,20170324113000000,sh.600000,9.9128391000,9.9190735900,9.8879011400,9.9003701200,2669600,42418085.0000,2
2017-03-24,20170324140000000,sh.600000,9.9003701200,9.9502460400,9.8941356300,9.9190735900,4504000,71729205.0000,2
2017-03-24,20170324150000000,sh.600000,9.9377770600,9.9751840000,9.9190735900,9.9502460400,9119100,145512408.0000,2
2017-03-27,20170327103000000,sh.600000,9.9564805300,10.0562323700,9.9128391000,10.0312944100,7585000,121856741.0000,2
2017-03-27,20170327113000000,sh.600000,10.0312944100,10.0562323700,9.9814184900,9.9938874700,3478500,55904460.0000,2
2017-03-27,20170327140000000,sh.600000,10.0001219600,10.0312944100,9.9938874700,10.0063564500,3660100,58772465.0000,2
2017-03-27,20170327150000000,sh.600000,10.0125909400,10.0125909400,9.9689495100,10.0001219600,4271700,68456485.0000,2
2017-03-28,20170328103000000,sh.600000,10.0437633900,10.0562323700,9.9751840000,10.0063564500,4952600,79479500.0000,2
2017-03-28,20170328113000000,sh.600000,10.0001219600,10.0063564500,9.9751840000,9.9876529800,2286600,36648458.0000,2
2017-03-28,20170328140000000,sh.600000,9.9876529800,10.0125909400,9.9564805300,9.9876529800,3396600,54381992.0000,2
2017-03-28,20170328150000000,sh.600000,9.9876529800,10.0001219600,9.9627150200,9.9814184900,2575400,41240816.0000,2
2017-03-29,20170329103000000,sh.600000,9.9814184900,10.0437633900,9.9253080800,9.9315425700,3095600,49543804.0000,2
2017-03-29,20170329113000000,sh.600000,9.9377770600,9.9502460400,9.9253080800,9.9440115500,3395100,54140581.0000,2
2017-03-29,20170329140000000,sh.600000,9.9377770600,9.9502460400,9.8816666500,9.8879011400,9948100,158041007.0000,2
2017-03-29,20170329150000000,sh.600000,9.8879011400,9.9253080800,9.8504942000,9.8941356300,7006400,111069072.0000,2
2017-03-30,20170330103000000,sh.600000,9.9003701200,9.9128391000,9.8567286900,9.8629631800,3644000,57766681.0000,2
2017-03-30,20170330113000000,sh.600000,9.8567286900,9.8629631800,9.8130872600,9.8255562400,6318600,99718930.0000,2
2017-03-30,20170330140000000,sh.600000,9.8255562400,9.8879011400,9.8006182800,9.8754321600,7015400,110676122.0000,2
2017-03-30,20170330150000000,sh.600000,9.8754321600,9.9003701200,9.8255562400,9.8567286900,6665300,105503383.0000,2
2017-03-31,20170331103000000,sh.600000,9.8380252200,9.9377770600,9.8317907300,9.9066046100,5215900,82813075.0000,2
2017-03-31,20170331113000000,sh.600000,9.8941356300,9.9377770600,9.8879011400,9.9190735900,4112600,65446846.0000,2
2017-03-31,20170331140000000,sh.600000,9.9253080800,9.9502460400,9.9190735900,9.9377770600,4262800,67963266.0000,2
2017-03-31,20170331150000000,sh.600000,9.9440115500,10.0063564500,9.9377770600,9.9814184900,10593700,169570235.0000,2
2017-04-05,20170405103000000,sh.600000,10.0063564500,10.0250599200,9.9066046100,9.9814184900,10613600,169773589.0000,2
2017-04-05,20170405113000000,sh.600000,9.9814184900,10.0687013500,9.9814184900,10.0499978800,7806900,125624780.0000,2
2017-04-05,20170405140000000,sh.600000,10.0437633900,10.0998738000,10.0375289000,10.0562323700,7976600,128822029.0000,2
2017-04-05,20170405150000000,sh.600000,10.0624668600,10.0811703300,10.0437633900,10.0749358400,4637000,74901168.0000,2
2017-04-06,20170406103000000,sh.600000,10.0312944100,10.0874048200,10.0125909400,10.0250599200,5552100,89455929.0000,2
2017-04-06,20170406113000000,sh.600000,10.0188254300,10.0437633900,9.9938874700,10.0188254300,5002400,80364673.0000,2
2017-04-06,20170406140000000,sh.600000,10.0188254300,10.0312944100,9.9938874700,10.0001219600,4983300,79996921.0000,2
2017-04-06,20170406150000000,sh.600000,10.0063564500,10.0811703300,10.0001219600,10.0375289000,6795700,109544317.0000,2
2017-04-07,20170407103000000,sh.600000,10.0125909400,10.0375289000,9.9876529800,10.0063564500,6479600,104054213.0000,2
2017-04-07,20170407113000000,sh.600000,10.0063564500,10.0624668600,10.0001219600,10.0499978800,5489000,88293492.0000,2
2017-04-07,20170407140000000,sh.600000,10.0499978800,10.0749358400,10.0250599200,10.0250599200,4587600,74016207.0000,2
2017-04-07,20170407150000000,sh.600000,10.0312944100,10.0499978800,10.0250599200,10.0375289000,3568900,57457735.0000,2
2017-04-10,20170410103000000,sh.600000,10.0499978800,10.0499978800,9.9938874700,9.9938874700,5591100,89711496.0000,2
2017-04-10,20170410113000000,sh.600000,9.9938874700,10.0001219600,9.9814184900,9.9938874700,3170500,50822956.0000,2
2017-04-10,20170410140000000,sh.600000,9.9938874700,9.9938874700,9.9377770600,9.9689495100,4106000,65653040.0000,2
2017-04-10,20170410150000000,sh.600000,9.9689495100,9.9751840000,9.9440115500,9.9564805300,3284400,52475176.0000,2
2017-04-11,20170411103000000,sh.600000,9.9564805300,9.9689495100,9.9128391000,9.9128391000,3723900,59337614.0000,2
2017-04-11,20170411113000000,sh.600000,9.9190735900,9.9190735900,9.8691976700,9.8754321600,4269600,67755683.0000,2
2017-04-11,20170411140000000,sh.600000,9.8691976700,9.8879011400,9.8567286900,9.8754321600,5459500,86411309.0000,2
2017-04-11,20170411150000000,sh.600000,9.8816666500,9.9190735900,9.8691976700,9.9066046100,5156300,81877065.0000,2
2017-04-12,20170412103000000,sh.600000,9.9003701200,9.9502460400,9.8691976700,9.9253080800,4775900,75872360.0000,2
2017-04-12,20170412113000000,sh.600000,9.9253080800,9.9377770600,9.8941356300,9.9190735900,3544400,56356978.0000,2
2017-04-12,20170412140000000,sh.600000,9.9190735900,9.9253080800,9.8816666500,9.8941356300,3638000,57792886.0000,2
2017-04-12,20170412150000000,sh.600000,9.8941356300,9.9190735900,9.8193217500,9.9066046100,10249900,162335503.0000,2
2017-04-13,20170413103000000,sh.600000,9.9003701200,9.9066046100,9.8442597100,9.8504942000,4613300,72982247.0000,2
2017-04-13,20170413113000000,sh.600000,9.8504942000,9.8567286900,9.8255562400,9.8380252200,5247600,82812568.0000,2
2017-04-13,20170413140000000,sh.600000,9.8380252200,9.8442597100,9.8068527700,9.8193217500,7828000,123298698.0000,2
2017-04-13,20170413150000000,sh.600000,9.8130872600,9.8193217500,9.8068527700,9.8193217500,5735800,90294709.0000,2
2017-04-14,20170414103000000,sh.600000,9.8255562400,9.8380252200,9.7507423600,9.7507423600,9463400,148573390.0000,2
2017-04-14,20170414113000000,sh.600000,9.7445078700,9.7445078700,9.7195699100,9.7258044000,7905700,123387821.0000,2
2017-04-14,20170414140000000,sh.600000,9.7258044000,9.7258044000,9.6821629700,9.6883974600,6428000,100078636.0000,2
2017-04-14,20170414150000000,sh.600000,9.6946319500,9.6946319500,9.6135835800,9.6696939900,16357200,253470784.0000,2
2017-04-17,20170417103000000,sh.600000,9.6821629700,9.6883974600,9.5948801100,9.6322870500,7816200,120706687.0000,2
2017-04-17,20170417113000000,sh.600000,9.6385215400,9.6385215400,9.5387697000,9.5450041900,7328200,112678519.0000,2
2017-04-17,20170417140000000,sh.600000,9.5387697000,9.5761766400,9.5387697000,9.5574731700,6908800,105872074.0000,2
2017-04-17,20170417150000000,sh.600000,9.5512386800,9.7258044000,9.5450041900,9.7008664400,14684800,227279509.0000,2
2017-04-18,20170418103000000,sh.600000,9.6634595000,9.6759284800,9.5824111300,9.5886456200,5664400,87409756.0000,2
2017-04-18,20170418113000000,sh.600000,9.5824111300,9.6135835800,9.5761766400,9.5824111300,4483900,68951743.0000,2
2017-04-18,20170418140000000,sh.600000,9.5886456200,9.5948801100,9.5387697000,9.5450041900,7245000,111094754.0000,2
2017-04-18,20170418150000000,sh.600000,9.5450041900,9.5637076600,9.5387697000,9.5387697000,5494600,84168369.0000,2
2017-04-19,20170419103000000,sh.600000,9.5075972500,9.5200662300,9.4265488800,9.4514868400,8491700,129088395.0000,2
2017-04-19,20170419113000000,sh.600000,9.4514868400,9.4764248000,9.4327833700,9.4701903100,4534300,68766455.0000,2
2017-04-19,20170419140000000,sh.600000,9.4701903100,9.4826592900,9.4327833700,9.4390178600,4493200,68185356.0000,2
2017-04-19,20170419150000000,sh.600000,9.4514868400,9.4701903100,9.4203143900,9.4203143900,6934200,104981302.0000,2
2017-04-20,20170420103000000,sh.600000,9.4265488800,9.4390178600,9.3018590800,9.3143280600,17336600,260072813.0000,2
2017-04-20,20170420113000000,sh.600000,9.3143280600,9.3455005100,9.3080935700,9.3205625500,7575400,113327352.0000,2
2017-04-20,20170420140000000,sh.600000,9.3267970400,9.3267970400,9.2956245900,9.3080935700,6474600,96729146.0000,2
2017-04-20,20170420150000000,sh.600000,9.3080935700,9.3143280600,9.2893901000,9.2956245900,9672700,144307076.0000,2
2017-04-21,20170421103000000,sh.600000,9.3018590800,9.3829074500,9.2582176500,9.3704384700,8048200,120546342.0000,2
2017-04-21,20170421113000000,sh.600000,9.3704384700,9.3891419400,9.3455005100,9.3642039800,4901300,73656409.0000,2
2017-04-21,20170421140000000,sh.600000,9.3642039800,9.3704384700,9.3392660200,9.3455005100,3459800,51914026.0000,2
2017-04-21,20170421150000000,sh.600000,9.3455005100,9.3953764300,9.3392660200,9.3829074500,6276800,94336326.0000,2
2017-04-24,20170424103000000,sh.600000,9.3829074500,9.4203143900,9.2956245900,9.3579694900,7974600,119731589.0000,2
2017-04-24,20170424113000000,sh.600000,9.3579694900,9.4078454100,9.3392660200,9.3891419400,3102300,46598415.0000,2
2017-04-24,20170424140000000,sh.600000,9.3891419400,9.3953764300,9.3267970400,9.3579694900,3697700,55498947.0000,2
2017-04-24,20170424150000000,sh.600000,9.3579694900,9.3829074500,9.3455005100,9.3517350000,2851400,42820982.0000,2
2017-04-25,20170425103000000,sh.600000,9.3642039800,9.4078454100,9.3455005100,9.3579694900,4469400,67216997.0000,2
2017-04-25,20170425113000000,sh.600000,9.3579694900,9.4016109200,9.3517350000,9.3953764300,2738400,41168030.0000,2
2017-04-25,20170425140000000,sh.600000,9.3891419400,9.4016109200,9.3766729600,9.4016109200,2576700,38814333.0000,2
2017-04-25,20170425150000000,sh.600000,9.3891419400,9.4140799000,9.3829074500,9.3829074500,3189900,48097502.0000,2
2017-04-26,20170426103000000,sh.600000,9.3891419400,9.4078454100,9.3517350000,9.3766729600,4078100,61314571.0000,2
2017-04-26,20170426113000000,sh.600000,9.3766729600,9.4203143900,9.3704384700,9.4078454100,4856000,73217444.0000,2
2017-04-26,20170426140000000,sh.600000,9.4078454100,9.4140799000,9.3829074500,9.4016109200,2789700,42045553.0000,2
2017-04-26,20170426150000000,sh.600000,9.4016109200,9.4140799000,9.3829074500,9.3829074500,3214500,48445100.0000,2
2017-04-27,20170427103000000,sh.600000,9.3829074500,9.4327833700,9.3704384700,9.4327833700,6516700,98262690.0000,2
2017-04-27,20170427113000000,sh.600000,9.4327833700,9.4390178600,9.3829074500,9.4016109200,5558600,83943949.0000,2
2017-04-27,20170427140000000,sh.600000,9.4140799000,9.4265488800,9.4078454100,9.4265488800,3547300,53578681.0000,2
2017-04-27,20170427150000000,sh.600000,9.4265488800,9.5075972500,9.4203143900,9.4826592900,7262900,110006206.0000,2
2017-04-28,20170428103000000,sh.600000,9.4452523500,9.4701903100,9.4016109200,9.4452523500,4440700,67231912.0000,2
2017-04-28,20170428113000000,sh.600000,9.4452523500,9.4577213300,9.4327833700,9.4514868400,2434900,36887144.0000,2
2017-04-28,20170428140000000,sh.600000,9.4452523500,9.4888937800,9.4390178600,9.4577213300,4511000,68458022.0000,2
2017-04-28,20170428150000000,sh.600000,9.4639558200,9.4888937800,9.4514868400,9.4826592900,4330200,65842082.0000,2
2017-05-02,20170502103000000,sh.600000,9.4826592900,9.4888937800,9.4327833700,9.4826592900,4058000,61578305.0000,2
2017-05-02,20170502113000000,sh.600000,9.4764248000,9.4826592900,9.4390178600,9.4577213300,2993400,45421354.0000,2
2017-05-02,20170502140000000,sh.600000,9.4577213300,9.4764248000,9.4390178600,9.4577213300,2922100,44333089.0000,2
2017-05-02,20170502150000000,sh.600000,9.4452523500,9.4577213300,9.4327833700,9.4514868400,2632100,39892779.0000,2
2017-05-03,20170503103000000,sh.600000,9.4514868400,9.4514868400,9.3891419400,9.3953764300,5372200,81125641.0000,2
2017-05-03,20170503113000000,sh.600000,9.3953764300,9.4390178600,9.3891419400,9.4016109200,2722000,41102713.0000,2
2017-05-03,20170503140000000,sh.600000,9.4140799000,9.4327833700,9.3829074500,9.4327833700,2702300,40807616.0000,2
2017-05-03,20170503150000000,sh.600000,9.4327833700,9.4327833700,9.3953764300,9.4016109200,3449700,52094877.0000,2
2017-05-04,20170504103000000,sh.600000,9.3953764300,9.3953764300,9.3579694900,9.3642039800,4117900,61931290.0000,2
2017-05-04,20170504113000000,sh.600000,9.3579694900,9.3766729600,9.3080935700,9.3392660200,5592800,83805567.0000,2
2017-05-04,20170504140000000,sh.600000,9.3579694900,9.3829074500,9.3205625500,9.3205625500,3696500,55443456.0000,2
2017-05-04,20170504150000000,sh.600000,9.3267970400,9.3455005100,9.2893901000,9.3392660200,6068200,90659424.0000,2
2017-05-05,20170505103000000,sh.600000,9.3205625500,9.3392660200,9.1896382600,9.1958727500,9238800,136959917.0000,2
2017-05-05,20170505113000000,sh.600000,9.1896382600,9.1958727500,9.0524794800,9.1397623400,13572100,198827952.0000,2
2017-05-05,20170505140000000,sh.600000,9.1397623400,9.1647003000,9.1210588700,9.1397623400,4302900,63097449.0000,2
2017-05-05,20170505150000000,sh.600000,9.1335278500,9.3080935700,9.1210588700,9.3018590800,13078800,193274879.0000,2
2017-05-08,20170508103000000,sh.600000,9.2145762200,9.2332796900,9.1085898900,9.1210588700,8703900,127782864.0000,2
2017-05-08,20170508113000000,sh.600000,9.1210588700,9.1335278500,9.0836519300,9.0961209100,8905500,130037086.0000,2
2017-05-08,20170508140000000,sh.600000,9.0961209100,9.1085898900,9.0462449900,9.1085898900,10512100,153001845.0000,2
2017-05-08,20170508150000000,sh.600000,9.1085898900,9.2893901000,9.0898864200,9.2644521400,15445300,227959211.0000,2
2017-05-09,20170509103000000,sh.600000,9.1584658100,9.2519831600,9.1397623400,9.2083417300,6215800,91816852.0000,2
2017-05-09,20170509113000000,sh.600000,9.2145762200,9.2208107100,9.1896382600,9.2021072400,3999900,59065732.0000,2
2017-05-09,20170509140000000,sh.600000,9.2083417300,9.2208107100,9.1771692800,9.2021072400,2818900,41601782.0000,2
2017-05-09,20170509150000000,sh.600000,9.2021072400,9.2145762200,9.1834037700,9.2021072400,6189100,91380274.0000,2
2017-05-10,20170510103000000,sh.600000,9.2021072400,9.2582176500,9.1834037700,9.2083417300,4330900,64089665.0000,2
2017-05-10,20170510113000000,sh.600000,9.2083417300,9.2332796900,9.1647003000,9.2145762200,7787100,114934209.0000,2
2017-05-10,20170510140000000,sh.600000,9.2270452000,9.2457486700,9.1834037700,9.1834037700,7489900,110751944.0000,2
2017-05-10,20170510150000000,sh.600000,9.1896382600,9.1958727500,9.0711829500,9.1085898900,8749500,128425583.0000,2
2017-05-11,20170511103000000,sh.600000,9.0836519300,9.1584658100,9.0711829500,9.1210588700,9025600,132065645.0000,2
2017-05-11,20170511113000000,sh.600000,9.1272933600,9.1522313200,9.0961209100,9.1148243800,4401300,64386031.0000,2
2017-05-11,20170511140000000,sh.600000,9.1210588700,9.1397623400,9.0961209100,9.1210588700,5931600,86726196.0000,2
2017-05-11,20170511150000000,sh.600000,9.1210588700,9.2208107100,9.1210588700,9.1958727500,7952400,117136077.0000,2
2017-05-12,20170512103000000,sh.600000,9.1958727500,9.3392660200,9.1834037700,9.3205625500,14183000,210915794.0000,2
2017-05-12,20170512113000000,sh.600000,9.3205625500,9.4140799000,9.2893901000,9.3829074500,10482100,157285672.0000,2
2017-05-12,20170512140000000,sh.600000,9.3891419400,9.4514868400,9.3766729600,9.4390178600,9490200,143404240.0000,2
2017-05-12,20170512150000000,sh.600000,9.4452523500,9.4951282700,9.4390178600,9.4826592900,11576400,175862765.0000,2
2017-05-15,20170515103000000,sh.600000,9.5200662300,9.6198180700,9.4514868400,9.4639558200,16725400,256593548.0000,2
2017-05-15,20170515113000000,sh.600000,9.4639558200,9.5263007200,9.4577213300,9.5138317400,3238500,49293337.0000,2
2017-05-15,20170515140000000,sh.600000,9.5138317400,9.5387697000,9.4701903100,9.4764248000,3248800,49473163.0000,2
2017-05-15,20170515150000000,sh.600000,9.4826592900,9.5325352100,9.4701903100,9.5200662300,6751700,102938619.0000,2
2017-05-16,20170516103000000,sh.600000,9.4951282700,9.5075972500,9.4016109200,9.4390178600,9617400,145683911.0000,2
2017-05-16,20170516113000000,sh.600000,9.4452523500,9.4951282700,9.4265488800,9.4826592900,4503400,68335550.0000,2
2017-05-16,20170516140000000,sh.600000,9.4826592900,9.5075972500,9.4514868400,9.4764248000,4507200,68576480.0000,2
2017-05-16,20170516150000000,sh.600000,9.4826592900,9.5325352100,9.4701903100,9.5200662300,6245400,95312625.0000,2
2017-05-17,20170517103000000,sh.600000,9.5013627600,9.5138317400,9.4016109200,9.4078454100,11390800,172569999.0000,2
2017-05-17,20170517113000000,sh.600000,9.4078454100,9.4390178600,9.3953764300,9.4203143900,6950800,104980725.0000,2
2017-05-17,20170517140000000,sh.600000,9.4203143900,9.4265488800,9.3953764300,9.4203143900,7671200,115803696.0000,2
2017-05-17,20170517150000000,sh.600000,9.4203143900,9.4888937800,9.4140799000,9.4826592900,7419700,112529253.0000,2
2017-05-18,20170518103000000,sh.600000,9.4140799000,9.4390178600,9.3704384700,9.3766729600,8603900,129743118.0000,2
2017-05-18,20170518113000000,sh.600000,9.3704384700,9.3829074500,9.3517350000,9.3704384700,7961500,119685934.0000,2
2017-05-18,20170518140000000,sh.600000,9.3642039800,9.3704384700,9.3205625500,9.3517350000,8581900,128576700.0000,2
2017-05-18,20170518150000000,sh.600000,9.3517350000,9.3829074500,9.3267970400,9.3579694900,5508900,82663634.0000,2
2017-05-19,20170519103000000,sh.600000,9.3766729600,9.4016109200,9.3205625500,9.3330315300,6405700,96106754.0000,2
2017-05-19,20170519113000000,sh.600000,9.3267970400,9.3267970400,9.2956245900,9.3143280600,7502600,112064415.0000,2
2017-05-19,20170519140000000,sh.600000,9.3205625500,9.3267970400,9.2956245900,9.3267970400,5806800,86700082.0000,2
2017-05-19,20170519150000000,sh.600000,9.3205625500,9.3704384700,9.3143280600,9.3642039800,8894300,133364951.0000,2
2017-05-22,20170522103000000,sh.600000,9.3642039800,9.3891419400,9.3080935700,9.3766729600,7530100,113028471.0000,2
2017-05-22,20170522113000000,sh.600000,9.3766729600,9.3891419400,9.3330315300,9.3392660200,7466900,112091649.0000,2
2017-05-22,20170522140000000,sh.600000,9.3392660200,9.3455005100,9.3205625500,9.3205625500,6935300,103813019.0000,2
2017-05-22,20170522150000000,sh.600000,9.3267970400,9.3891419400,9.3205625500,9.3766729600,8293100,124297477.0000,2
2017-05-23,20170523103000000,sh.600000,9.3517350000,9.4078454100,9.3392660200,9.4016109200,11310800,170179496.0000,2
2017-05-23,20170523113000000,sh.600000,9.4016109200,9.7071009300,9.3953764300,9.6260525600,33809400,517926580.0000,2
2017-05-23,20170523140000000,sh.600000,9.6260525600,9.6385215400,9.5637076600,9.6011146000,12757500,196578795.0000,2
2017-05-23,20170523150000000,sh.600000,9.6011146000,9.6322870500,9.5637076600,9.6198180700,17520700,269839567.0000,2
2017-05-24,20170524103000000,sh.600000,9.5886456200,9.6385215400,9.4826592900,9.5013627600,23580600,361227720.0000,2
2017-05-24,20170524113000000,sh.600000,9.5013627600,9.5512386800,9.4888937800,9.5512386800,14040200,214571900.0000,2
2017-05-24,20170524140000000,sh.600000,9.5512386800,9.5948801100,9.5200662300,9.5948801100,10664100,163335684.0000,2
2017-05-24,20170524150000000,sh.600000,9.5886456200,9.6759284800,9.5824111300,9.6447560300,22152300,342241690.0000,2
2017-05-25,20170525103000000,sh.600000,9.6447642500,10.1126379200,9.6201393200,10.0387631300,41026900,495546255.0000,2
2017-05-25,20170525113000000,sh.600000,10.0387631300,10.2275542600,9.9730966500,10.2193459500,39415700,484122108.0000,2
2017-05-25,20170525140000000,sh.600000,10.2439708800,10.6133448300,10.2439708800,10.5066368000,69532800,888813572.0000,2
2017-05-25,20170525150000000,sh.600000,10.4902201800,10.6133448300,10.4245537000,10.6133448300,72395800,934545156.0000,2
2017-05-26,20170526103000000,sh.600000,10.5148451100,10.5476783500,10.2932207400,10.3670955300,86915100,1103533776.0000,2
2017-05-26,20170526113000000,sh.600000,10.3753038400,10.4984284900,10.3588872200,10.4902201800,21015600,266713943.0000,2
2017-05-26,20170526140000000,sh.600000,10.4820118700,10.5394700400,10.3670955300,10.4984284900,27209600,346848743.0000,2
2017-05-26,20170526150000000,sh.600000,10.4984284900,10.5969282100,10.4491786300,10.5394700400,41313700,529496890.0000,2
2017-05-31,20170531103000000,sh.600000,10.4655952500,10.7118445500,10.3917204600,10.5558866600,65689900,845998584.0000,2
2017-05-31,20170531113000000,sh.600000,10.5558866600,10.5723032800,10.4327620100,10.4655952500,14729800,188626987.0000,2
2017-05-31,20170531140000000,sh.600000,10.4573869400,10.5066368000,10.4327620100,10.4655952500,9653900,123063237.0000,2
2017-05-31,20170531150000000,sh.600000,10.4655952500,10.5558866600,10.3999287700,10.5394700400,22934100,292597839.0000,2
2017-06-01,20170601103000000,sh.600000,10.4902201800,10.5476783500,10.4163453900,10.4984284900,18432600,235277259.0000,2
2017-06-01,20170601113000000,sh.600000,10.4902201800,10.5230534200,10.4573869400,10.4984284900,13168100,168370262.0000,2
2017-06-01,20170601140000000,sh.600000,10.5148451100,10.5312617300,10.4491786300,10.4984284900,13900100,177606877.0000,2
2017-06-01,20170601150000000,sh.600000,10.5066368000,10.6461780700,10.4902201800,10.6051365200,50714200,653961643.0000,2
2017-06-02,20170602103000000,sh.600000,10.6133448300,10.6790113100,10.5640949700,10.6625946900,31410100,406845494.0000,2
2017-06-02,20170602113000000,sh.600000,10.6625946900,10.6708030000,10.5476783500,10.6133448300,18816700,243092221.0000,2
2017-06-02,20170602140000000,sh.600000,10.6051365200,10.6051365200,10.4573869400,10.4820118700,15148000,194059984.0000,2
2017-06-02,20170602150000000,sh.600000,10.4820118700,10.5969282100,10.4820118700,10.5805115900,14820200,190452534.0000,2
2017-06-05,20170605103000000,sh.600000,10.4984284900,10.5558866600,10.2850124300,10.3342622900,28755600,363916509.0000,2
2017-06-05,20170605113000000,sh.600000,10.3342622900,10.4409703200,10.2685958100,10.4327620100,14233700,179048508.0000,2
2017-06-05,20170605140000000,sh.600000,10.4327620100,10.5148451100,10.4081370800,10.4820118700,14190400,180873309.0000,2
2017-06-05,20170605150000000,sh.600000,10.4820118700,10.5723032800,10.4409703200,10.5476783500,18694400,239388938.0000,2
2017-06-06,20170606103000000,sh.600000,10.5066368000,10.5394700400,10.4409703200,10.4573869400,13663100,174539561.0000,2
2017-06-06,20170606113000000,sh.600000,10.4573869400,10.4738035600,10.3917204600,10.4245537000,8260300,104902181.0000,2
2017-06-06,20170606140000000,sh.600000,10.4163453900,10.4820118700,10.4163453900,10.4409703200,4019600,51170402.0000,2
2017-06-06,20170606150000000,sh.600000,10.4409703200,10.5230534200,10.4327620100,10.5066368000,10159100,129857295.0000,2
2017-06-07,20170607103000000,sh.600000,10.5148451100,10.6625946900,10.4902201800,10.6051365200,24958900,322184769.0000,2
2017-06-07,20170607113000000,sh.600000,10.6051365200,10.6133448300,10.4902201800,10.5230534200,14804100,189809425.0000,2
2017-06-07,20170607140000000,sh.600000,10.5312617300,10.5476783500,10.4984284900,10.5148451100,13122100,168166089.0000,2
2017-06-07,20170607150000000,sh.600000,10.5148451100,10.5558866600,10.5066368000,10.5394700400,11507800,147606339.0000,2
2017-06-08,20170608103000000,sh.600000,10.4738035600,10.5066368000,10.3999287700,10.4738035600,15960600,203248144.0000,2
2017-06-08,20170608113000000,sh.600000,10.4655952500,10.5230534200,10.4327620100,10.4902201800,7061100,90232747.0000,2
2017-06-08,20170608140000000,sh.600000,10.4902201800,10.5066368000,10.4327620100,10.4902201800,7077500,90329679.0000,2
2017-06-08,20170608150000000,sh.600000,10.4902201800,10.5558866600,10.4655952500,10.5394700400,18093400,232065722.0000,2
2017-06-09,20170609103000000,sh.600000,10.4984284900,10.8349692000,10.4820118700,10.7857193400,55258600,718529166.0000,2
2017-06-09,20170609113000000,sh.600000,10.7857193400,10.8267608900,10.6543863800,10.6625946900,28633700,374678410.0000,2
2017-06-09,20170609140000000,sh.600000,10.6625946900,10.7200528600,10.6215531400,10.6379697600,14901200,193469434.0000,2
2017-06-09,20170609150000000,sh.600000,10.6379697600,10.6708030000,10.5887199000,10.6133448300,15638900,202587553.0000,2
2017-06-12,20170612103000000,sh.600000,10.5887199000,10.7857193400,10.5476783500,10.7528861000,31832300,413762594.0000,2
2017-06-12,20170612113000000,sh.600000,10.7446777900,10.7610944100,10.5640949700,10.5805115900,15214700,197551143.0000,2
2017-06-12,20170612140000000,sh.600000,10.5887199000,10.6051365200,10.5066368000,10.5230534200,11060000,142343521.0000,2
2017-06-12,20170612150000000,sh.600000,10.5230534200,10.5312617300,10.4738035600,10.4902201800,15821900,202308669.0000,2
2017-06-13,20170613103000000,sh.600000,10.4902201800,10.4902201800,10.3178456700,10.3670955300,19594000,247939507.0000,2
2017-06-13,20170613113000000,sh.600000,10.3670955300,10.3835121500,10.3096373600,10.3753038400,9221700,116272102.0000,2
2017-06-13,20170613140000000,sh.600000,10.3835121500,10.3917204600,10.3178456700,10.3260539800,9962300,125575100.0000,2
2017-06-13,20170613150000000,sh.600000,10.3260539800,10.3670955300,10.3096373600,10.3342622900,13935500,175419092.0000,2
2017-06-14,20170614103000000,sh.600000,10.3424706000,10.3753038400,10.2193459500,10.2275542600,14819300,185576068.0000,2
2017-06-14,20170614113000000,sh.600000,10.2275542600,10.2357625700,10.1372628500,10.1372628500,17242500,213893341.0000,2
2017-06-14,20170614140000000,sh.600000,10.1372628500,10.1865127100,10.1044296100,10.1618877800,10194200,126008583.0000,2
2017-06-14,20170614150000000,sh.600000,10.1618877800,10.2521791900,10.1536794700,10.2275542600,13048600,162142419.0000,2
2017-06-15,20170615103000000,sh.600000,10.1865127100,10.2275542600,10.0798046800,10.1044296100,13628600,168157759.0000,2
2017-06-15,20170615113000000,sh.600000,10.1044296100,10.1372628500,10.0962213000,10.1126379200,7489300,92243305.0000,2
2017-06-15,20170615140000000,sh.600000,10.1044296100,10.1454711600,10.0962213000,10.1290545400,7124500,87837124.0000,2
2017-06-15,20170615150000000,sh.600000,10.1290545400,10.1700960900,10.1208462300,10.1618877800,9248300,114374434.0000,2
2017-06-16,20170616103000000,sh.600000,10.1618877800,10.2275542600,10.1372628500,10.1783044000,9906900,122811709.0000,2
2017-06-16,20170616113000000,sh.600000,10.1783044000,10.1947210200,10.1618877800,10.1865127100,11718200,145321972.0000,2
2017-06-16,20170616140000000,sh.600000,10.1865127100,10.2193459500,10.1700960900,10.1783044000,7505900,93222655.0000,2
2017-06-16,20170616150000000,sh.600000,10.1783044000,10.1947210200,10.0715963700,10.1372628500,18218100,224725152.0000,2
2017-06-19,20170619103000000,sh.600000,10.1454711600,10.2029293300,10.0962213000,10.1700960900,12320600,152475391.0000,2
